"One operator can have multiple reports per year (OPERATOR_ID, REPORT_YEAR, PARTA5COMMODITY, REPORT_NUMBER)",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87
2022-12-01 18:13:39,2021,20220310,19302,30626,TARGA NGL PIPE LINE CO,811 LOUISIANA ST. SUITE 2100,HOUSTON,TX,77002,,HVL,"LOUISIANA, TEXAS",TEXAS,,256.86,256.86,,,,,,,,,3829838576,,0,329.31,0,0,0,0,329.31,0,0,0,0,0,0,0,0,329.31,0,0,0,0,329.31,0,0,0,0,0,0,0,62.74,62.74,0,83.1,83.1,0,31.8,31.8,37.93,0,37.93,1.23,0,1.23,46.87,0,46.87,2.48,0,2.48,58.67,0,58.67,3.284,0,3.284,328.104,150.464,177.64,INITIAL,2022-06-10 10:38:46,2022-06-10 10:38:46,7000-1.1 (Rev. 01-2020)
2022-12-01 18:13:39,2021,20220640,19757,30657,BRAVO PIPELINE COMPANY,5 GREENWAY PLAZA SUITE 110,HOUSTON,TX,77046,,CO2,"COLORADO, NEW MEXICO, TEXAS",TEXAS,,98.01,98.01,,,,,,17488816066,,,,,0,1073.21,0,0,0,0,1073.21,0,0,0,0,0,0,0,0,1073.21,0,0,0,0,1073.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652.83,0,652.83,307.42,0,307.42,83.39,0,83.39,29.57,0,29.57,0,0,0,1073.21,1073.21,0,SUPPLEMENTAL,2022-06-15 16:39:32,2022-07-07 14:32:16,7000-1.1 (Rev. 01-2020)
2022-12-01 18:13:39,2021,20220368,19824,30658,KERN OIL & REFINING CO.,7724 E. PANAMA LANE,BAKERSFIELD,CA,93307,,Crude Oil,,CALIFORNIA,,16.17,16.17,,,,,,0,4628956,0,0,0,0,18.6,0,0,0,0,18.6,0,0,0,0,0,0,0,0,18.6,0,0,0,0,18.6,0,0,0,0,0,0,7.91,0,7.91,0,0,0,0,0,0,0,0,0,3.53,0,3.53,0.66,0,0.66,6.5,0,6.5,0,0,0,0,0,0,18.6,18.6,0,SUPPLEMENTAL,2022-06-13 14:30:22,2022-09-09 16:19:40,7000-1.1 (Rev. 01-2020)
2022-12-01 18:13:39,2021,20220320,19313,30666,"ENMARK ENERGY, INC",104 FIRST CHOICE DRIVE,MADISON,MS,39110,,CO2,,MISSISSIPPI,,2.24,2.24,,,,,,457749,,,,,0,9.63,0,0,0,0,9.63,0,0,0,0,0,0,0,0,9.63,0,0,0,0,9.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39,0,3.39,4.92,0,4.92,1.32,0,1.32,0,0,0,0,0,0,0,0,0,9.63,9.63,0,INITIAL,2022-06-10 11:35:20,2022-06-10 11:35:20,7000-1.1 (Rev. 01-2020)
2022-12-01 18:13:39,2021,20220111,19083,30683,WESTLAKE PETROCHEMICALS LLC,P.O. BOX 2449,SULPHUR,LA,70664,,HVL,,LOUISIANA,,17.479,17.479,,,,,,,,,270000000,,0,17.479,0,0,0,0,17.479,0,0,0,0,0,0,0,0,17.479,0,0,0,0,17.479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.026,0,2.026,3.529,0,3.529,0,0,0,0,0,0,5.555,5.555,0,INITIAL,2022-05-16 13:37:12,2022-05-16 13:37:12,7000-1.1 (Rev. 01-2020)
2022-12-01 18:13:39,2021,20220110,19082,30683,WESTLAKE PETROCHEMICALS LLC,P.O. BOX 2449,SULPHUR,LA,70664,,Refined and/or Petroleum Product (non-HVL),,LOUISIANA,,5.79,5.79,,,,,,,,,,10500000,0,6.836,0,0,0,0,6.836,0,0,0,0,0,0,0,0,6.836,0,0,0,0,6.836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,2022-05-16 13:35:27,2022-05-16 13:35:27,7000-1.1 (Rev. 01-2020)
2022-12-01 18:13:39,2021,20220354,19348,30711,HILCORP ENERGY COMPANY,1111 TRAVIS,HOUSTON,TX,77002,,Crude Oil,,"LOUISIANA, TEXAS",0,1,1,,31705,,,,,0,,,,0,4.943,0,0,0,0,4.943,0,1.967,0,0,0,0,1.967,0,6.91,0,0,0,0,6.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.967,0,1.967,4.943,0,4.943,0,0,0,0,0,0,6.91,6.91,0,INITIAL,2022-06-13 11:26:55,2022-06-13 11:26:55,7000-1.1 (Rev. 01-2020)
2022-12-01 18:13:39,2021,20220488,19485,30755,CITGO PRODUCTS PIPELINE CO,1293 ELDRIDGE PARKWAY,Houston,TX,77077,,HVL,"LOUISIANA, TEXAS",,,57.203,57.203,,,,,,,,,647496584,,0,109.884,0,0.092,0,0,109.976,0,0,0,0,0,0,0,0,109.884,0,0.092,0,0,109.976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.002,0,32.002,0,0,0,76.824,0,76.824,0,0,0,1.071,0,1.071,0,0,0,109.897,109.897,0,INITIAL,2022-06-14 15:42:21,2022-06-14 15:42:21,7000-1.1 (Rev. 01-2020)
2022-12-01 18:13:39,2021,20220495,19493,30755,CITGO PRODUCTS PIPELINE CO,1293 ELDRIDGE PARKWAY,Houston,TX,77077,,Refined and/or Petroleum Product (non-HVL),,TEXAS,,110.835,110.835,,,,,,,,,,1669366345,0,236.104,0,0.471,0,0,236.575,0,0,0,0,0,0,0,0,236.104,0,0.471,0,0,236.575,0.012,35.465,35.477,0,0,0,0,0,0,0,0,0,0,0.313,0.313,0.055,0,0.055,0,0,0,3.197,0,3.197,0.852,0,0.852,0.377,0,0.377,0,0,0,40.271,4.493,35.778,INITIAL,2022-06-14 15:50:14,2022-06-14 15:50:14,7000-1.1 (Rev. 01-2020)
2022-12-01 18:13:39,2021,20220314,19307,30756,WYOMING REFINING CO,825 TOWN & COUNTRY LANE SUITE 1500,HOUSTON,TX,77024,,Refined and/or Petroleum Product (non-HVL),,WYOMING,,1,1,,,,,,,,,,120544665,0,40.36,0,0,0,0,40.36,0,0,0,0,0,0,0,0,40.36,0,0,0,0,40.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.36,0,40.36,0,0,0,0,0,0,0,0,0,0,0,0,40.36,40.36,0,INITIAL,2022-06-10 11:16:26,2022-06-10 11:16:26,7000-1.1 (Rev. 01-2020)
2022-12-01 18:13:39,2021,20220434,19431,30777,MOTIVA ENTERPRISE LLC,2555 SAVANNAH AVENUE,PORT ARTHUR,TX,77641,,Refined and/or Petroleum Product (non-HVL),,TEXAS,,58.4,58.4,,,,,,,,,,7109593434,0,58.4,0,0,0,0,58.4,0,0,0,0,0,0,0,0,58.4,0,0,0,0,58.4,0,0,0,0,28.26,28.26,0,9.56,9.56,0,8.68,8.68,0,0.99,0.99,0,1.15,1.15,0,6.58,6.58,0,0,0,0,3.18,3.18,0,0,0,0,0,0,58.4,0,58.4,INITIAL,2022-06-14 10:56:40,2022-06-14 10:56:40,7000-1.1 (Rev. 01-2020)
2022-12-01 18:13:39,2021,20220243,19234,30781,OLYMPIC PIPE LINE COMPANY,30 S. WACKER DRIVE,CHICAGO,IL,60606,,Refined and/or Petroleum Product (non-HVL),"OREGON, WASHINGTON",WASHINGTON,,384,384,,,,,,,,,,19052780991,0,413.7,0,0,0,0,413.7,0,0,0,0,0,0,0,0,413.7,0,0,0,0,413.7,0,0,0,0,0,0,0,0,0,0,0,0,240.4,32.9,273.3,84.9,0,84.9,0.6,0,0.6,4.2,0,4.2,5,0,5,0.6,0,0.6,0,0,0,368.6,335.7,32.9,INITIAL,2022-06-08 11:06:56,2022-06-08 11:06:56,7000-1.1 (Rev. 01-2020)
2022-12-01 18:13:39,2021,20220118,19093,30782,HARVEST MIDSTREAM COMPANY,1111 TRAVIS,HOUSTON,TX,77002,,Crude Oil,"LOUISIANA, OCS-Gulf of Mexico, TEXAS","LOUISIANA, TEXAS",31.801,279.286,311.087,,7440691,,,,,205851384,,,,0,917.161,0,0,0,0,917.161,0,31.801,0,0,0,0,31.801,0,948.962,0,0,0,0,948.962,19.733,0,19.733,0,0,0,6.043,28.138,34.181,155.351,57.492,212.843,29.755,4.62,34.375,44.051,0,44.051,48.071,0,48.071,128.765,0,128.765,17.513,0.084,17.597,385.747,0,385.747,24.217,0,24.217,949.58,859.246,90.334,INITIAL,2022-05-20 15:43:44,2022-05-20 15:43:44,7000-1.1 (Rev. 01-2020)
2022-12-01 18:13:39,2021,20220336,19329,30792,LAMAR OIL & GAS,PO BOX 2197,ROCKPORT,TX,78381,,Crude Oil,,TEXAS,0,,0,,23074,,,,,,,,,0,0,0,0,0,0,0,0,8.71,0,0,0,0,8.71,0,8.71,0,0,0,0,8.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,4.5,4.21,0,4.21,0,0,0,8.71,8.71,0,INITIAL,2022-06-10 15:19:01,2022-06-10 15:19:01,7000-1.1 (Rev. 01-2020)
2022-12-01 18:13:39,2021,20220078,19039,30796,GAITHER PETROLEUM CORPORATION,16600 PARK ROW,HOUSTON,TX,77084,,Crude Oil,,TEXAS,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,2022-03-29 13:23:20,2022-03-29 13:23:20,7000-1.1 (Rev. 01-2020)
2022-12-01 18:13:39,2021,20220190,19171,30825,CITGO PETROLEUM CORPORATION (REFINERY),P.O. BOX 4689,Houston,TX,77210,,HVL,,LOUISIANA,,6.24,6.24,,,,,,,,,0,,0,6.24,0,0,0,0,6.24,0,0,0,0,0,0,0,0,6.24,0,0,0,0,6.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,2022-06-02 15:48:32,2022-06-02 15:48:32,7000-1.1 (Rev. 01-2020)
2022-12-01 18:13:39,2021,20220483,19480,30826,WILLIAMS FIELD SERVICES,ONE WILLIAMS CENTER WRC-3,TULSA,OK,74172,,HVL,"COLORADO, KANSAS, OHIO, PENNSYLVANIA, WEST VIRGINIA, WYOMING","COLORADO, WEST VIRGINIA",,268.15,268.15,,,,,,,,,20831400415,,0,1206.181,0,0,0,0,1206.181,0,0,0,0,0,0,0,0,1206.181,0,0,0,0,1206.181,0,0,0,0.15,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,24.396,0,24.396,0,0,0,1047.119,0,1047.119,84.145,0,84.145,0,0,0,1155.81,1155.81,0,INITIAL,2022-06-14 15:23:20,2022-06-14 15:23:20,7000-1.1 (Rev. 01-2020)
2022-12-01 18:13:39,2021,20220475,19472,30829,ENTERPRISE CRUDE PIPELINE LLC,1100 Louisiana Street,Houston,TX,77002,,Crude Oil,"NEW MEXICO, OKLAHOMA, TEXAS","NEW MEXICO, TEXAS",,785.074,785.074,,,,,,,291064690587,,,,114.345,3571.036,0,0,0,0,3685.381,0,0,0,0,0,0,0,114.345,3571.036,0,0,0,0,3685.381,4.515,0,4.515,0,0,0,0,2.467,2.467,0.017,45.752,45.769,0.008,23.073,23.081,16.735,0.002,16.737,41.985,43.964,85.949,400.744,7.26,408.004,94.077,12.146,106.223,1094.524,0.014,1094.538,47.585,1.009,48.594,1835.877,1700.19,135.687,INITIAL,2022-06-14 15:13:40,2022-06-14 15:13:40,7000-1.1 (Rev. 01-2020)
2022-12-01 18:13:39,2021,20220477,19474,30829,ENTERPRISE CRUDE PIPELINE LLC,1100 Louisiana Street,Houston,TX,77002,,Refined and/or Petroleum Product (non-HVL),TEXAS,TEXAS,,5.675,5.675,,,,,,,,,,3302283,0,30.427,0,0,0,0,30.427,0,0,0,0,0,0,0,0,30.427,0,0,0,0,30.427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.917,0,1.917,7.166,21.344,28.51,0,0,0,0,0,0,30.427,9.083,21.344,INITIAL,2022-06-14 15:18:01,2022-06-14 15:18:01,7000-1.1 (Rev. 01-2020)
2022-12-01 18:13:39,2021,20220437,19434,30834,TIDELANDS OIL PRODUCTION COMPANY,ONE WORLD TRADE CENTER SUITE 1500,LONG BEACH,CA,90831,,Crude Oil,,CALIFORNIA,0,2.06,2.06,,0,,,,,4411640,,,,0,2.06,0,0,0,0,2.06,0,0,0,0,0,0,0,0,2.06,0,0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,2022-06-14 11:03:31,2022-06-14 11:03:31,7000-1.1 (Rev. 01-2020)
2022-12-01 18:13:39,2021,20220106,19077,30901,MENZIES AVIATION,6000 DEHAVILLAND DRIVE P.O. BOX 190246,ANCHORAGE,AK,99502,,Refined and/or Petroleum Product (non-HVL),,ALASKA,,7.6,7.6,,,,,,,,,,104382716,0,7.6,0,0,0,0,7.6,0,0,0,0,0,0,0,0,7.6,0,0,0,0,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,0,7.6,0,0,0,0,0,0,0,0,0,7.6,7.6,0,INITIAL,2022-05-12 18:15:33,2022-05-12 18:15:33,7000-1.1 (Rev. 01-2020)
2022-12-01 18:13:39,2021,20220596,19600,30909,TRANSMONTAIGNE OPERATING COMPANY L.P.,1670 BROADWAY SUITE 3100,DENVER,CO,80202,,Crude Oil,,CALIFORNIA,,1.9,1.9,,,,,,0,0,0,0,0,0,1.9,0,0,0,0,1.9,0,0,0,0,0,0,0,0,1.9,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,1.9,0,0,0,0,0,0,0,0,0,1.9,1.9,0,INITIAL,2022-06-15 12:19:35,2022-06-15 12:19:35,7000-1.1 (Rev. 01-2020)
2022-12-01 18:13:39,2021,20220605,19609,30909,TRANSMONTAIGNE OPERATING COMPANY L.P.,1670 BROADWAY SUITE 3100,DENVER,CO,80202,,Refined and/or Petroleum Product (non-HVL),,"CALIFORNIA, GEORGIA, MISSISSIPPI, TEXAS",,65.42,65.42,,,,,,0,0,0,0,65837819,0,80.21,0,0,0,0,80.21,0,0,0,0,0,0,0,0,80.21,0,0,0,0,80.21,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0.9,0.9,5.05,0,5.05,1.69,0,1.69,18.5,0,18.5,17.7,0,17.7,1.52,0,1.52,0,0,0,45.86,44.46,1.4,INITIAL,2022-06-15 14:04:59,2022-06-15 14:04:59,7000-1.1 (Rev. 01-2020)
2022-12-01 18:13:39,2021,20220356,19350,30940,"WILLIAMS ENERGY, LLC",ONE WILLIAMS CENTER P.O. BOX 645,TULSA,OK,74172,,HVL,,LOUISIANA,,21.87,21.87,,,,,,,,,179226691,,0,23.58,0,0,0,0,23.58,0,0,0,0,0,0,0,0,23.58,0,0,0,0,23.58,0,0,0,0,0,0,0,0,0,15.57,0,15.57,0,0,0,0,0,0,0,0,0,6.27,0,6.27,0.98,0,0.98,0.73,0,0.73,0,0,0,23.55,23.55,0,INITIAL,2022-06-13 11:42:46,2022-06-13 11:42:46,7000-1.1 (Rev. 01-2020)
2022-12-01 18:13:39,2021,20220463,19460,30959,THE DOW CHEMICAL COMPANY,6723 E. HWY 332 BLDG BM-59,FREEPORT,TX,77541,,HVL,,TEXAS,,74.34,74.34,,,,,,,,,210977680,,0,88.76,0,0,0,0,88.76,0,0,0,0,0,0,0,0,88.76,0,0,0,0,88.76,0,6.15,6.15,0,1.3,1.3,0,0,0,0,0,0,0,23.49,23.49,15.33,0,15.33,9.81,0,9.81,19.38,0,19.38,6.4,0,6.4,6.69,0,6.69,0.21,0,0.21,88.76,57.82,30.94,INITIAL,2022-06-14 12:55:39,2022-06-14 12:55:39,7000-1.1 (Rev. 01-2020)
2022-12-01 18:13:39,2021,20220418,19414,30959,THE DOW CHEMICAL COMPANY,6723 E. HWY 332 BLDG BM-59,FREEPORT,TX,77541,,Refined and/or Petroleum Product (non-HVL),,TEXAS,,61.86,61.86,,,,,,,,,,57065714,0,70.3,0,0,0,0,70.3,0,0,0,0,0,0,0,0,70.3,0,0,0,0,70.3,7.5,0.06,7.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.11,0,7.11,20.97,0,20.97,12.99,0,12.99,0.06,0.02,0.08,0,0,0,48.71,48.63,0.08,INITIAL,2022-06-14 08:08:09,2022-06-14 08:08:09,7000-1.1 (Rev. 01-2020)
2022-12-01 18:13:39,2021,20220202,19185,31023,CITGO REFINING & CHEMICAL CO. L.P.,1293 ELDRIDGE PARKWAY,HOUSTON,TX,77077,,Crude Oil,,TEXAS,,4.1,4.1,,,,,,0,203443570,0,0,0,0,4.1,0,0,0,0,4.1,0,0,0,0,0,0,0,0,4.1,0,0,0,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,2022-06-06 09:35:49,2022-06-06 09:35:49,7000-1.1 (Rev. 01-2020)
2022-12-01 18:13:39,2021,20220201,19184,31023,CITGO REFINING & CHEMICAL CO. L.P.,1293 ELDRIDGE PARKWAY,HOUSTON,TX,77077,,HVL,,TEXAS,,5.86,5.86,,,,,,0,0,0,4342223,0,0,5.86,0,0,0,0,5.86,0,0,0,0,0,0,0,0,5.86,0,0,0,0,5.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,4.4,4.4,0,INITIAL,2022-06-06 09:30:29,2022-06-06 09:30:29,7000-1.1 (Rev. 01-2020)
2022-12-01 18:13:39,2021,20220203,19186,31023,CITGO REFINING & CHEMICAL CO. L.P.,1293 ELDRIDGE PARKWAY,HOUSTON,TX,77077,,Refined and/or Petroleum Product (non-HVL),,TEXAS,,48.6,48.6,,,,,,0,0,0,0,238698803,0,48.6,0,0,0,0,48.6,0,0,0,0,0,0,0,0,48.6,0,0,0,0,48.6,0.9,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.1,0,35.1,0,0,0,0,0,0,0,0,0,0,0,0,36,36,0,INITIAL,2022-06-06 09:56:09,2022-06-06 09:56:09,7000-1.1 (Rev. 01-2020)
2022-12-01 18:13:39,2021,20220181,19162,31045,"GENESIS PIPELINE USA, L.P.",919 MILAM ST STE. 2100,HOUSTON,TX,77002,,Crude Oil,"ALABAMA, FLORIDA, LOUISIANA, MISSISSIPPI",,,216.78,216.78,,,,,,0,46634079898,0,0,0,0,354.78,0,0,0,0,354.78,0,0,0,0,0,0,0,0,354.78,0,0,0,0,354.78,0,0,0,0,2.85,2.85,0,0,0,0,0,0,0,17.71,17.71,53.57,0,53.57,5.61,0,5.61,13.16,0,13.16,11.27,0,11.27,31.31,0,31.31,0,0,0,135.48,114.92,20.56,INITIAL,2022-06-02 11:34:03,2022-06-02 11:34:03,7000-1.1 (Rev. 01-2020)
2022-12-01 18:13:39,2021,20220076,19037,31049,MCCHORD PIPELINE CO.,3001 MARSHALL AVE,TACOMA,WA,98421,,Refined and/or Petroleum Product (non-HVL),,WASHINGTON,,14.25,14.25,,,,,,,,,,7777291,0,14.25,0,0,0,0,14.25,0,0,0,0,0,0,0,0,14.25,0,0,0,0,14.25,0,0,0,0,0,0,0,0,0,0,0,0,0,13.25,13.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.25,0,13.25,INITIAL,2022-03-29 11:02:39,2022-03-29 11:02:39,7000-1.1 (Rev. 01-2020)
2022-12-01 18:13:39,2021,20220461,19458,31051,"TIDEWATER, INC",PO BOX 1210,VANCOUVER,WA,98666,,Refined and/or Petroleum Product (non-HVL),,"OREGON, WASHINGTON",,17.39,17.39,,,,,,0,0,0,0,15397104,0,17.39,0,0,0,0,17.39,0,0,0,0,0,0,0,0,17.39,0,0,0,0,17.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.56,0,10.56,1.67,0,1.67,4.04,0,4.04,1.02,0,1.02,0.1,0,0.1,0,0,0,17.39,17.39,0,INITIAL,2022-06-14 12:08:53,2022-06-14 12:08:53,7000-1.1 (Rev. 01-2020)
2022-12-01 18:13:39,2021,20220474,19739,31056,"SIGNATURE FLIGHT SUPPORT, M&O _ HONOLULU",13485 VETERANS WAY SUITE 600,ORLANDO,FL,32827,,Refined and/or Petroleum Product (non-HVL),,HAWAII,,6,6,,,,,,,,,,16746257,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,SUPPLEMENTAL,2022-06-14 14:53:15,2022-06-17 15:23:45,7000-1.1 (Rev. 01-2020)
2022-12-01 18:13:39,2021,20220082,19045,31057,"HECO - HAWAIIAN ELECTRIC COMPANY, INC.",P.O. Box 2750,HONOLULU,HI,96840-0001,,Refined and/or Petroleum Product (non-HVL),,HAWAII,,18.02,18.02,,,,,,0,0,0,0,38333002,0,18.02,0,0,0,0,18.02,0,0,0,0,0,0,0,0,18.02,0,0,0,0,18.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0,13.3,0,0,0,0.18,0,0.18,13.48,13.48,0,INITIAL,2022-04-07 13:59:21,2022-04-07 13:59:21,7000-1.1 (Rev. 01-2020)
2022-12-01 18:13:39,2021,20220378,19708,31059,BASF CORPORATION,100 PARK AVE,FLORHAM PARK,NJ,07932,,HVL,,TEXAS,,10.23,10.23,,,,,,,,,682322,,0,10.23,0,0,0,0,10.23,0,0,0,0,0,0,0,0,10.23,0,0,0,0,10.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0.24,7.24,0,7.24,0,0,0,0,0,0,0,0,0,0,0,0,7.48,7.48,0,SUPPLEMENTAL,2022-06-13 15:09:57,2022-06-15 22:26:33,7000-1.1 (Rev. 01-2020)
2022-12-01 18:13:39,2021,20220729,19792,31075,E&B NATURAL RESOURCES MANAGEMENT CORP,1608 NORRIS RD,BAKERSFIELD,CA,93308,,Crude Oil,,CALIFORNIA,,6.69,6.69,,,,,,0,3125404,0,0,0,0,8.23,0,0,0,0,8.23,0,0,0,0,0,0,0,0,8.23,0,0,0,0,8.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,2022-07-29 14:56:36,2022-07-29 14:56:36,7000-1.1 (Rev. 01-2020)
2022-12-01 18:13:39,2021,20220238,19229,31083,HAWAII ELECTRIC LIGHT,PRODUCTION DEPARTMENT 54 HALEKAUILA STREET,HILO,HI,96720,,Refined and/or Petroleum Product (non-HVL),,HAWAII,,2,2,,,,,,,,,,601264,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.54,0.54,0,1,1,0.44,0,0.44,0,0,0,0,0,0,0.02,0,0.02,0,0,0,0,0,0,2,0.46,1.54,INITIAL,2022-06-07 21:54:13,2022-06-07 21:54:13,7000-1.1 (Rev. 01-2020)
2022-12-01 18:13:39,2021,20220199,19180,31130,DCP MIDSTREAM,6900 E. Layton Ave. Suite 900,DENVER,CO,80237-3658,,HVL,"COLORADO, KANSAS, LOUISIANA, NEW MEXICO, OKLAHOMA, TEXAS","COLORADO, MICHIGAN, NEW MEXICO, TEXAS, WYOMING",,814.001,814.001,,,,,,,,,64277819021,,0,3350.457,0,0,0,0,3350.457,0,0,0,0,0,0,0,0,3350.457,0,0,0,0,3350.457,0,13.219,13.219,0,0,0,0,7.766,7.766,0,401.352,401.352,0,348.742,348.742,391.311,0,391.311,63.541,0,63.541,156.567,0,156.567,169.562,0,169.562,1792.008,0,1792.008,6.388,0,6.388,3350.456,2579.377,771.079,INITIAL,2022-06-03 15:17:33,2022-06-03 15:17:33,7000-1.1 (Rev. 01-2020)
2022-12-01 18:13:39,2021,20220198,19179,31130,DCP MIDSTREAM,6900 E. Layton Ave. Suite 900,DENVER,CO,80237-3658,,Refined and/or Petroleum Product (non-HVL),,"NEW MEXICO, TEXAS",,4.333,4.333,,,,,,0,0,0,0,184783,0,28.242,0,0,0,0,28.242,0,0,0,0,0,0,0,0,28.242,0,0,0,0,28.242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439,0,0.439,27.803,0,27.803,0,0,0,28.242,28.242,0,INITIAL,2022-06-03 15:05:16,2022-06-03 15:05:16,7000-1.1 (Rev. 01-2020)
2022-12-01 18:13:39,2021,20220133,19110,31135,PETRO-DIAMOND TERMINAL COMPANY,1920 LUGGER WAY,LONG BEACH,CA,90813,,Refined and/or Petroleum Product (non-HVL),,CALIFORNIA,,1.44,1.44,,,,,,,,,,9542531,0,1.44,0,0,0,0,1.44,0,0,0,0,0,0,0,0,1.44,0,0,0,0,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,2022-05-25 15:38:52,2022-05-25 15:38:52,7000-1.1 (Rev. 01-2020)
2022-12-01 18:13:39,2021,20220103,19072,31136,WICKLAND PIPELINES LLC,PO BOX 13648,SACRAMENTO,CA,95853-4648,,Refined and/or Petroleum Product (non-HVL),,CALIFORNIA,,13.7,13.7,,,,,,,,,,30208838,0,17.57,0,0,0,0,17.57,0,0,0,0,0,0,0,0,17.57,0,0,0,0,17.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.68,0,9.68,7.89,0,7.89,0,0,0,17.57,17.57,0,INITIAL,2022-05-11 14:02:17,2022-05-11 14:02:17,7000-1.1 (Rev. 01-2020)
